"2549","38380 Abruzzi Dr., Westland, MI, 38380","Match","Non_Exact","38380 ABRUZZI DR, WESTLAND, MI, 48185","-83.416764688257,42.316410734004","95492845","R"
"1231","2935 N Dysart Rd, Avondale, AZ, 85392","Match","Exact","2935 N DYSART RD, AVONDALE, AZ, 85392","-112.340867734561,33.479396511068","128847832","R"
"2562","415 W. 11 Mile Road, Madison Heights, MI, 48071","Match","Exact","415 W 11 MILE RD, MADISON HEIGHTS, MI, 48071","-83.109065543885,42.490711404385","69747265","L"
"1230","2935 N Dysart Rd, Avondale, AZ, 85392","Match","Exact","2935 N DYSART RD, AVONDALE, AZ, 85392","-112.340867734561,33.479396511068","128847832","R"
"2561","22777 Harper Ave., Suite 207, St. Clair Shores, MI, 22777","Match","Non_Exact","22777 HARPER AVE, SAINT CLAIR SHORES, MI, 48080","-82.908913359336,42.463738224069","110721663","L"
"2560","Pontiac, MI 48341, Detroit, MI, 48341","No_Match"
"1228","909 N 5th St, Phoenix, AZ, 85004","Match","Exact","909 N 5TH ST, PHOENIX, AZ, 85004","-112.067406736175,33.457755313643","128213516","R"
"2559","23278 Cranbrooke Dr., Novi, MI, 23278","Match","Non_Exact","23278 CRANBROOKE DR, NOVI, MI, 48375","-83.440127119886,42.460377679098","630321298","R"
"1227","50 W Jefferson St, Phoenix, AZ, 85003","Match","Exact","50 W JEFFERSON ST, PHOENIX, AZ, 85003","-112.074448642818,33.44720217882","128213458","R"
"2558","346 Lochaven Rd., Waterford Township, MI, 48327","Match","Non_Exact","346 LOCHAVEN RD, WATERFORD, MI, 48327","-83.415782862644,42.638810420319","69825484","R"
"1226","15222 N Cave Creek Rd, Phoenix, AZ, 15222","Match","Non_Exact","15222 N CAVE CREEK RD, PHOENIX, AZ, 85032","-112.03076872385,33.625662677118","128183779","L"
"2557","363 W Big Beaver Rd., Suite 100, Troy, MI, 48084","Match","Exact","363 W BIG BEAVER RD, TROY, MI, 48084","-83.152679035846,42.562154376978","647526822","L"
"1225","3581 W Northern Ave Suite 13, Phoenix, AZ, 85051","Match","Exact","3581 W NORTHERN AVE, PHOENIX, AZ, 85051","-112.136857143094,33.553035576282","128917573","L"
"2556","1711 Junction Ave., Detroit, MI, 48209","Match","Non_Exact","1711 JUNCTION ST, DETROIT, MI, 48209","-83.101184285892,42.316790970074","95474321","L"
"1224","4139 W Bell Rd #7, Phoenix, AZ, 85053","Match","Exact","4139 W BELL RD, PHOENIX, AZ, 85053","-112.14756206007,33.639325921392","128175853","L"
"2555","1150 Elijah McCoy Dr., Detroit, MI, 48202","Match","Exact","1150 ELIJAH MC COY DR, DETROIT, MI, 48202","-83.080784987948,42.359786373585","642520363","R"
"1223","4220 W Northern Ave Ste 104, Phoenix, AZ, 85051","Match","Exact","4220 W NORTHERN AVE, PHOENIX, AZ, 85051","-112.149885039518,33.553170173557","128197160","R"
"2554","27800 W Jefferson Ave., Gibraltar, MI, 27800","Match","Non_Exact","27800 W JEFFERSON AVE, GIBRALTAR, MI, 48173","-83.196799127817,42.106282080203","95701524","R"
"1222","727 W Camelback Rd, Phoenix, AZ, 85013","Match","Exact","727 W CAMELBACK RD, PHOENIX, AZ, 85013","-112.082832179806,33.509291557534","128602746","L"
"2553","4444 35th St., Detroit, MI, 48210","Match","Exact","4444 35TH ST, DETROIT, MI, 48210","-83.115685281289,42.335175801029","95473836","R"
"1221","702 N Central Ave, Phoenix, AZ, 85004","Match","Exact","702 N CENTRAL AVE, PHOENIX, AZ, 85004","-112.07389383553,33.455646260732","128213413","L"
"2552","660 Woodward Ave., 2290 First National Building, Detroit, MI, 48226","Match","Non_Exact","660 WOODWARD AVE, DETROIT, MI, 48226","-83.045915121545,42.330766864712","95484318","R"
"1229","2535 N Central Ave Ste 103, Phoenix, AZ, 85004","Match","Exact","2535 N CENTRAL AVE, PHOENIX, AZ, 85004","-112.07370278896,33.476191174826","128212921","R"
"1242","11340 W Bell Rd Ste 125, Surprise, AZ, 11340","Match","Non_Exact","11340 W BELL RD, SURPRISE, AZ, 85378","-112.303233564027,33.638801595457","657393801","R"
"2573","18481 W. 10 Mile Rd., Suite 202, Southfield, MI, 18481","Match","Non_Exact","18481 W 10 MILE RD, SOUTHFIELD, MI, 48075","-83.225332831845,42.473229912865","69793355","L"
"1241","13863 W Bell Rd, Surprise, AZ, 13863","Match","Non_Exact","13863 W BELL RD, SURPRISE, AZ, 85374","-112.358322639412,33.638526576411","244016279","R"
"2572","9014 S Main Street, Plymouth, MI, 48170","Match","Non_Exact","9014 MAIN ST, PLYMOUTH, MI, 48170","-83.469205954707,42.354043388241","95408533","R"
"1240","3107 S Gilbert Rd #109, Gilbert, AZ, 85295","Match","Exact","3107 S GILBERT RD, GILBERT, AZ, 85295","-111.789521817028,33.293732663492","638384803","R"
"2571","1130 Tienken Ct., Suite 223, Rochester Hills, MI, 48306","Match","Exact","1130 TIENKEN CT, ROCHESTER HILLS, MI, 48306","-83.138149069905,42.696307689573","69773107","L"
"2570","27000 Evergreen Rd., Lathrup Village, MI, 27000","Match","Non_Exact","27000 EVERGREEN RD, LATHRUP VILLAGE, MI, 48076","-83.241153977563,42.487691653901","69778540","R"
"1239","861 N Higley Rd #113, Gilbert, AZ, 85234","Match","Exact","861 N HIGLEY RD, GILBERT, AZ, 85234","-111.721744910166,33.365895526426","128822827","R"
"1238","607 S Gilbert Rd, Gilbert, AZ, 85296","Match","Exact","607 S GILBERT RD, GILBERT, AZ, 85296","-111.789860964582,33.337224856357","657348895","L"
"2569","1 Concourse Dr., Pontiac, MI, 48341","No_Match"
"1237","876 N McQueen Rd #104, Gilbert, AZ, 85233","Match","Exact","876 N MCQUEEN RD, GILBERT, AZ, 85233","-111.824528343106,33.365586171879","243927546","L"
"2568","13214 Michigan Ave., Dearborn, MI, 13214","Match","Non_Exact","13214 MICHIGAN AVE, DEARBORN, MI, 48126","-83.172603605925,42.323206618651","95700775","R"
"1236","235 E Warner Rd Ste B102, Gilbert, AZ, 85296","Match","Exact","235 E WARNER RD, GILBERT, AZ, 85296","-111.781344594178,33.33546958753","128967533","R"
"2567","2175 Avon Industrial Dr., Rochester Hills, MI, 48309","Match","Exact","2175 AVON INDUSTRIAL DR, ROCHESTER HILLS, MI, 48309","-83.174433837226,42.647522881768","69711768","R"
"1235","1464 E Williams Field Rd #107, Gilbert, AZ, 85295","Match","Exact","1464 E WILLIAMS FIELD RD, GILBERT, AZ, 85295","-111.756672408615,33.306828642079","128810458","L"
"2566","29701 W. Six Mile Rd., Ste. 140A, Livonia, MI, 29701","Match","Non_Exact","29701 6 MILE RD, LIVONIA, MI, 48152","-83.338300216035,42.412475827312","95694270","L"
"1234","8995 W Olive Ave Ste 116, Peoria, AZ, 85345","Match","Exact","8995 W OLIVE AVE, PEORIA, AZ, 85345","-112.252025211244,33.566280314424","243921921","L"
"2565","150 W Jefferson Ave., Suite 2500, Detroit, MI, 48226","Match","Non_Exact","150 W JEFFERSON SVC RD, DETROIT, MI, 48226","-83.04630820913,42.328199353585","95509226","L"
"1233","2025 Pebble Creek Pkwy Suite 2, Goodyear, AZ, 85395","Match","Non_Exact","2025 N PEBBLE CREEK PKWY, GOODYEAR, AZ, 85395","-112.392385441384,33.469003617937","642055086","R"
"2564","750 Tower Drive, Troy, MI, 48098","Match","Exact","750 TOWER DR, TROY, MI, 48098","-83.164340299974,42.59264069942","69762360","L"
"1232","210 N Avondale Blvd Ste 101, Avondale, AZ, 85323","Match","Non_Exact","210 S AVONDALE BLVD, AVONDALE, AZ, 85323","-112.306551808517,33.441710801051","128871383","L"
"2563","28795 Goddard Rd., Bldg. 6 Suite 201, Romulus, MI, 28795","Match","Non_Exact","28795 GODDARD RD, ROMULUS, MI, 48174","-83.321569920173,42.224501402645","95709742","L"
"1253","5202 S 46th St, Phoenix, AZ, 85040","Match","Exact","5202 S 46TH ST, PHOENIX, AZ, 85040","-111.983039321473,33.399467657632","128921398","L"
"2584","13101 Eckles Road, Bldg. 3, Plymouth, MI, 13101","Match","Non_Exact","13101 ECKLES RD, PLYMOUTH, MI, 48170","-83.431024881683,42.3742703344","95410804","L"
"1252","7001 E Main St Ste 104, Scottsdale, AZ, 85251","Match","Exact","7001 E MAIN ST, SCOTTSDALE, AZ, 85251","-111.930376782445,33.493033436948","128222720","R"
"2583","30002 Commerce Blvd., Chesterfield, MI, 30002","Match","Non_Exact","30002 COMMERCE BLVD, CHESTERFIELD, MI, 48051","-82.812347611383,42.704392827948","644360573","R"
"1251","9393 N 90th St Ste 112, Scottsdale, AZ, 85258","Match","Exact","9393 N 90TH ST, SCOTTSDALE, AZ, 85258","-111.887134583763,33.570320685529","128228655","L"
"2582","5958 N Canton Center Road, Suite 500, Canton, MI, 48187","Match","Exact","5958 N CANTON CENTER RD, CANTON, MI, 48187","-83.488057877606,42.325845068659","95688311","R"
"1250","53 N Val Vista Dr #101, Gilbert, AZ, 85234","Match","Exact","53 N VAL VISTA DR, GILBERT, AZ, 85234","-111.75564187698,33.351244236668","128969422","L"
"2581","1433 E Larned St., Apt. 203, Detroit, MI, 48207","Match","Exact","1433 E LARNED ST, DETROIT, MI, 48207","-83.032678548327,42.335095618454","650158029","L"
"2580","888 W Big Beaver Rd., Ste. 200, Troy, MI, 48084","Match","Exact","888 W BIG BEAVER RD, TROY, MI, 48084","-83.164458427631,42.562135609719","630327775","R"
"1249","11340 W Bell Rd #100, Surprise, AZ, 11340","Match","Non_Exact","11340 W BELL RD, SURPRISE, AZ, 85378","-112.303233564027,33.638801595457","657393801","R"
"1248","14557 W Grand Ave Ste 105, Surprise, AZ, 14557","Match","Non_Exact","14557 N GRAND AVE, SURPRISE, AZ, 85374","-112.374098736129,33.657060102177","619032582","L"
"2579","456 Kensington Dr., Apt. 189, Rochester Hills, MI, 48307","Match","Exact","456 KENSINGTON DR, ROCHESTER HILLS, MI, 48307","-83.126093840736,42.651731194701","644638153","L"
"1247","17221 N Litchfield Rd Unit 59, Surprise, AZ, 17221","Match","Non_Exact","17221 N LITCHFIELD RD, SURPRISE, AZ, 85374","-112.359392291876,33.641394223313","128362526","R"
"2578","801 W. Big Beaver Rd., Suite 300, Troy, MI, 48084","Match","Exact","801 W BIG BEAVER RD, TROY, MI, 48084","-83.160323495697,42.561938506558","639249064","L"
"1246","13833 W Bell Rd Ste 100, Surprise, AZ, 13833","Match","Non_Exact","13833 W BELL RD, SURPRISE, AZ, 85374","-112.357478512413,33.638526576366","244016279","R"
"2577","35 W Huron St., Ste. 201, Pontiac, MI, 48342","Match","Exact","35 W HURON ST, PONTIAC, MI, 48342","-83.294456166654,42.638403047477","69705504","L"
"1245","15403 W Greenway Rd #101, Surprise, AZ, 15403","Match","Non_Exact","15403 W GREENWAY RD, SURPRISE, AZ, 85374","-112.392193290723,33.623992070218","128851213","L"
"2576","719 Griswold St., Suite 630, Detroit, MI, 48226","Match","Exact","719 GRISWOLD ST, DETROIT, MI, 48226","-83.047554719708,42.330765268456","95479993","L"
"1244","13621 N Litchfield Rd #131, Surprise, AZ, 13621","Match","Non_Exact","13621 N LITCHFIELD RD, SURPRISE, AZ, 85379","-112.359111656675,33.607585271138","624273074","R"
"2575","13770 Merriman Rd., Livonia, MI, 13770","Match","Non_Exact","13770 MERRIMAN RD, LIVONIA, MI, 48150","-83.353183764298,42.381884662071","647863858","R"
"1243","17239 N Litchfield Rd Unit 68, Surprise, AZ, 17239","Match","Non_Exact","17239 N LITCHFIELD RD, SURPRISE, AZ, 85374","-112.359395505052,33.641608066113","128362526","R"
"2574","14924 Hall Road, Sterling Heights, MI, 14924","Match","Non_Exact","14924 HALL RD, STERLING HEIGHTS, MI, 48313","-82.976850040707,42.627039301507","618492286","R"
"1264","1010 E Jefferson St, Phoenix, AZ, 85034","Match","Exact","1010 E JEFFERSON ST, PHOENIX, AZ, 85034","-112.060217014118,33.447238178072","637414739","L"
"2595","29446 Somerset Dr., Southfield, MI, 29446","Match","Non_Exact","29446 SOMERSET DR, SOUTHFIELD, MI, 48076","-83.226915406188,42.504710175818","69778241","R"
"1263","1903 S 80th Dr, Phoenix, AZ, 85043","Match","Exact","1903 S 80TH DR, PHOENIX, AZ, 85043","-112.232747363377,33.431277043925","243946363","R"
"2594","56851 Gratiot Avenue, Chesterfield, MI, 56851","Match","Non_Exact","56851 GRATIOT AVE, CHESTERFIELD, MI, 48051","-82.79870097266,42.717746465899","110706285","R"
"1262","3301 N 34th St, Phoenix, AZ, 85018","Match","Exact","3301 N 34TH ST, PHOENIX, AZ, 85018","-112.007829504961,33.486169499433","128219734","R"
"2593","335 E Maple Rd., Birmingham, MI, 48009","Match","Exact","335 E MAPLE RD, BIRMINGHAM, MI, 48009","-83.212448633986,42.546802091049","69735539","L"
"1261","12020 N 35th Ave Ste 108, Phoenix, AZ, 12020","Match","Non_Exact","12020 N 35TH AVE, PHOENIX, AZ, 85029","-112.134032243409,33.594928161842","128178170","L"
"2592","29558 English Way, Novi, MI, 29558","Match","Non_Exact","29558 ENGLISH WAY, NOVI, MI, 48377","-83.469152251451,42.511286193117","69781765","R"
"1260","1640 S Stapley Dr Suite 221, Mesa, AZ, 85204","Match","Exact","1640 S STAPLEY DR, MESA, AZ, 85204","-111.80563466096,33.383991208133","128966570","L"
"2591","18600 Haggerty Rd., Livonia, MI, 18600","Match","Non_Exact","18600 HAGGERTY RD, LIVONIA, MI, 48152","-83.432538954161,42.414854635036","654970820","R"
"2590","14100 33 Mile Rd., Bruce Township, MI, 14100","Match","Non_Exact","14100 33 MILE RD, BRUCE TOWNSHIP, MI, 48065","-82.99361622159,42.818487693441","648186156","R"
"1259","2700 Hayden Apt 1009, Scottsdale, AZ, 85257","Match","Non_Exact","2700 N HAYDEN RD, SCOTTSDALE, AZ, 85257","-111.90897873145,33.477693721811","128936510","L"
"1258","909 E Camelback Rd Unit 2110, Phoenix, AZ, 85014","Match","Exact","909 E CAMELBACK RD, PHOENIX, AZ, 85014","-112.061780495857,33.509169578309","128208880","R"
"2589","800 Chrysler Dr., Auburn Hills, MI, 48326","Match","Exact","800 CHRYSLER DR, AUBURN HILLS, MI, 48326","-83.224562904432,42.651571073278","630343006","R"
"1257","8144 W Trafalgar Ave, Phoenix, AZ, 85033","Match","Exact","8144 W TRAFALGAR AVE, PHOENIX, AZ, 85033","-112.234572386741,33.49173002311","243917391","R"
"2588","3001 W. Big Beaver Rd., Ste. 400, Troy, MI, 48084","Match","Exact","3001 W BIG BEAVER RD, TROY, MI, 48084","-83.187070846818,42.561004736398","69736741","L"
"1256","12733 W Fletcher St, Surprise, AZ, 12733","Match","Non_Exact","12733 N FLETCHER ST, SURPRISE, AZ, 85374","-112.33512110966,33.623784791784","128426023","R"
"2587","1615 E Wattles Rd., Troy, MI, 48085","Match","Exact","1615 E WATTLES RD, TROY, MI, 48085","-83.116168318783,42.578030980385","658034805","L"
"1255","2222 S Dobson Rd #503, Mesa, AZ, 85202","Match","Exact","2222 S DOBSON RD, MESA, AZ, 85202","-111.880023689291,33.37428946888","128239743","R"
"2586","38505 Woodward Ave., Suite 100, Bloomfield Hills, MI, 38505","Match","Non_Exact","38505 WOODWARD AVE, BLOOMFIELD HILLS, MI, 48304","-83.230425546975,42.56764108537","69829308","L"
"1254","2914 W Lincoln St, Phoenix, AZ, 85009","Match","Exact","2914 W LINCOLN ST, PHOENIX, AZ, 85009","-112.122032636013,33.442257036066","128210680","R"
"2585","755 W. Big Beaver Rd., Troy, MI, 48084","Match","Exact","755 W BIG BEAVER RD, TROY, MI, 48084","-83.162187777847,42.561822724096","639249064","L"
"1275","24 W Camelback Rd Suite A730, Phoenix, AZ, 85013","Match","Exact","24 W CAMELBACK RD, PHOENIX, AZ, 85013","-112.07408197677,33.509347170327","649105487","R"
"1274","17900 N Hayden Rd, Scottsdale, AZ, 17900","No_Match"
"1273","13185 W Windsor Ave, Goodyear, AZ, 13185","Match","Non_Exact","13185 W WINDSOR AVE, GOODYEAR, AZ, 85395","-112.342622569986,33.475487967113","128384848","R"
"1272","509 W Diana Ave, Phoenix, AZ, 85021","Match","Exact","509 W DIANA AVE, PHOENIX, AZ, 85021","-112.080568430052,33.562672548464","128203719","L"
"1271","60 E Rio Salado Pkwy Suite 900, Tempe, AZ, 85281","Match","Exact","60 E RIO SALADO PKWY, TEMPE, AZ, 85281","-111.93768134423,33.430408555017","642853955","L"
"1270","25794 W Samantha Way, Buckeye, AZ, 25794","Match","Non_Exact","25794 W SAMANTHA WAY, BUCKEYE, AZ, 85326","-112.605637296868,33.367416534109","640928425","L"
"1269","3617 W Townley Ave, Phoenix, AZ, 85051","Match","Exact","3617 W TOWNLEY AVE, PHOENIX, AZ, 85051","-112.138048471743,33.565334873257","128917519","L"
"1268","3225 W Juniper Ave, Phoenix, AZ, 85053","Match","Exact","3225 W JUNIPER AVE, PHOENIX, AZ, 85053","-112.128160975842,33.639047720608","655456876","R"
"2599","8111 Tireman Ave., Dearborn, MI, 48126","Match","Exact","8111 TIREMAN AVE, DEARBORN, MI, 48126","-83.149743581252,42.351817361863","95698319","L"
"1267","2627 N 27th St, Phoenix, AZ, 85008","Match","Exact","2627 N 27TH ST, PHOENIX, AZ, 85008","-112.023656973109,33.476962086833","128222816","R"
"2598","15701 Technology Dr., Northville, MI, 15701","Match","Non_Exact","15701 TECHNOLOGY DR, NORTHVILLE, MI, 48168","-83.505609441946,42.396931426428","617695438","L"
"1266","6630 W Cactus Rd Suite B104, Glendale, AZ, 85304","Match","Exact","6630 W CACTUS RD, GLENDALE, AZ, 85304","-112.200457537529,33.596299828359","642851172","R"
"2597","535 Griswold St., Suite 600, Detroit, MI, 48226","Match","Exact","535 GRISWOLD ST, DETROIT, MI, 48226","-83.046360476623,42.32931440979","95480002","L"
"1265","12353 W Sheridan St, Avondale, AZ, 12353","Match","Non_Exact","12353 W SHERIDAN ST, AVONDALE, AZ, 85392","-112.325314439197,33.474021735746","637535956","R"
"2596","5751 E 13 Mile Rd., Warren, MI, 48092","Match","Non_Exact","5751 13 MILE RD, WARREN, MI, 48092","-83.049938397463,42.520818761195","110738329","L"
"1286","6424 E Greenway Pkwy Suite 100, Scottsdale, AZ, 85254","Match","Exact","6424 E GREENWAY PKWY, SCOTTSDALE, AZ, 85254","-111.942382120654,33.625996147498","128373839","L"
"1285","9375 E Shea Blvd Suite 100, Scottsdale, AZ, 85260","Match","Exact","9375 E SHEA BLVD, SCOTTSDALE, AZ, 85260","-111.878868199801,33.582483558694","128956875","R"
"1284","11322 W Harrison St, Avondale, AZ, 11322","No_Match"
"1283","11042 W Levi Dr, Tolleson, AZ, 11042","Match","Non_Exact","11042 W LEVI DR, TOLLESON, AZ, 85353","-112.296664659121,33.403351817852","658412044","L"
"1282","3654 E Trinity Ln, Chandler, AZ, 85286","Match","Exact","3654 E TRINITY LN, CHANDLER, AZ, 85286","-111.777341807356,33.260660933659","654839636","R"
"1281","2375 E Camelback Rd Suite 600, Phoenix, AZ, 85016","Match","Exact","2375 E CAMELBACK RD, PHOENIX, AZ, 85016","-112.030680805295,33.509260251347","128209857","R"
"1280","2800 N Central Ave Ste A100, Phoenix, AZ, 85004","Match","Exact","2800 N CENTRAL AVE, PHOENIX, AZ, 85004","-112.073844671586,33.478891174466","128212917","L"
"1279","1001 E Jefferson St Ste 6, Phoenix, AZ, 85034","Match","Exact","1001 E JEFFERSON ST, PHOENIX, AZ, 85034","-112.060351316668,33.447123586698","637414739","R"
"1278","1530 E Brill St, Phoenix, AZ, 85006","Match","Exact","1530 E BRILL ST, PHOENIX, AZ, 85006","-112.049157300593,33.464781609822","128214247","L"
"1277","2025 N 3rd St Suite B300 Office 301, Phoenix, AZ, 85004","Match","Exact","2025 N 3RD ST, PHOENIX, AZ, 85004","-112.069340128351,33.46982754817","128213052","R"
"1276","1550 E Camelback Rd, Phoenix, AZ, 85014","Match","Exact","1550 E CAMELBACK RD, PHOENIX, AZ, 85014","-112.048600731756,33.509266169002","128209590","L"
"1297","1185 N 163rd Ln, Goodyear, AZ, 85338","Match","Exact","1185 N 163RD LN, GOODYEAR, AZ, 85338","-112.410823889929,33.458883929686","642217098","R"
"1296","7021 W Augusta Ave, Glendale, AZ, 85345","Match","Non_Exact","7021 W AUGUSTA AVE, GLENDALE, AZ, 85303","-112.210060456098,33.550444252357","128263686","L"
"1295","4111 E Valley Auto Dr Suite 201, Mesa, AZ, 85206","Match","Exact","4111 E VALLEY AUTO DR, MESA, AZ, 85206","-111.743913965325,33.379554165878","657271852","R"
"1294","12525 W Sherman St, Avondale, AZ, 12525","Match","Non_Exact","12525 W SHERMAN ST, AVONDALE, AZ, 85323","-112.329657733929,33.43839417962","128848256","R"
"1293","1962 E Apache Blvd #8179, Tempe, AZ, 85281","Match","Exact","1962 E APACHE BLVD, TEMPE, AZ, 85281","-111.90149237579,33.414838174237","128922894","L"
"1292","2920 N 63rd Dr, Phoenix, AZ, 85033","Match","Exact","2920 N 63RD DR, PHOENIX, AZ, 85033","-112.196050090661,33.480728889448","128917931","L"
"1291","200 N Nebraska St, Chandler, AZ, 85225","Match","Exact","200 N NEBRASKA ST, CHANDLER, AZ, 85225","-111.846500584617,33.306153772056","128243224","L"
"1290","15290 N 93rd Pl, Scottsdale, AZ, 15290","Match","Non_Exact","15290 N 93RD PL, SCOTTSDALE, AZ, 85260","-111.879457603478,33.625035730202","128945508","L"
"1289","1802 E Campo Bello Dr Lot 72, Phoenix, AZ, 85022","Match","Exact","1802 E CAMPO BELLO DR, PHOENIX, AZ, 85022","-112.042854606154,33.644114425335","655375503","L"
"1288","14050 N 83rd Ave Ste 100, Peoria, AZ, 14050","Match","Non_Exact","14050 N 83RD AVE, PEORIA, AZ, 85381","-112.237605661612,33.612226217798","619133974","L"
"1287","2001 E McDowell Rd, Phoenix, AZ, 85006","Match","Exact","2001 E MCDOWELL RD, PHOENIX, AZ, 85006","-112.039327304654,33.465735583059","128590463","R"
"3002","500 Park Avenue, Baltimore, MD, 21201","No_Match"
"3001","232 N Liberty Street, Baltimore, MD, 21201","Match","Exact","232 N LIBERTY ST, BALTIMORE, MD, 21201","-76.616720946111,39.29251174341","206420522","L"
"3000","210 W Saratoga Street, Baltimore, MD, 21201","Match","Exact","210 W SARATOGA ST, BALTIMORE, MD, 21201","-76.618582567675,39.292994694969","206420463","R"
"1299","1745 W Deer Valley Rd Suite 104, Phoenix, AZ, 85027","Match","Exact","1745 W DEER VALLEY RD, PHOENIX, AZ, 85027","-112.095964024863,33.683787556375","243920443","R"
"1298","4631 S 6th St, Phoenix, AZ, 85040","Match","Exact","4631 S 6TH ST, PHOENIX, AZ, 85040","-112.065966523298,33.403953267505","128215483","L"
"3013","110 W Saratoga Street, Baltimore, MD, 21201","Match","Exact","110 W SARATOGA ST, BALTIMORE, MD, 21201","-76.616981458579,39.293068204909","206420518","R"
"3012","308 W Saratoga Street, Baltimore, MD, 21201","Match","Exact","308 W SARATOGA ST, BALTIMORE, MD, 21201","-76.62048627949,39.29299222414","657029309","R"
"3011","113 N Eutaw Street, Baltimore, MD, 21201","Match","Exact","113 N EUTAW ST, BALTIMORE, MD, 21201","-76.621004443723,39.291076739086","206418383","R"
"3010","119 N Eutaw Street, Baltimore, MD, 21201","Match","Exact","119 N EUTAW ST, BALTIMORE, MD, 21201","-76.62100495155,39.291087911295","206418383","R"
"3009","306 N Eutaw Street, Baltimore, MD, 21201","Match","Exact","306 N EUTAW ST, BALTIMORE, MD, 21201","-76.621249816157,39.293020341807","206418352","L"
"3008","107 W Saratoga Street, Baltimore, MD, 21201","Match","Exact","107 W SARATOGA ST, BALTIMORE, MD, 21201","-76.616922394291,39.292956108307","206420518","L"
"3007","310 N Eutaw Street, Baltimore, MD, 21201","Match","Exact","310 N EUTAW ST, BALTIMORE, MD, 21201","-76.621251927818,39.293056077646","206418352","L"
"400","104 W 40th St, New York, NY, 10018","Match","Exact","104 W 40TH ST, NEW YORK, NY, 10018","-73.985214696102,40.75356361002","59658601","L"
"3006","108 N Eutaw Street, Baltimore, MD, 21201","Match","Exact","108 N EUTAW ST, BALTIMORE, MD, 21201","-76.621140657564,39.290839621987","206418387","L"
"401","114 W 26th St, New York, NY, 10001","Match","Exact","114 W 26TH ST, NEW YORK, NY, 10001","-73.991909913724,40.744943013803","59653389","L"
"3005","405 N Paca Street, Baltimore, MD, 21201","Match","Exact","405 N PACA ST, BALTIMORE, MD, 21201","-76.622513400778,39.294027582058","206418329","R"
"402","160 Broadway Fl 2 Ste 210, New York, NY, 10038","Match","Exact","160 BROADWAY, NEW YORK, NY, 10038","-74.010132149091,40.709529466667","59659642","R"
"3004","100 Park Avenue, Baltimore, MD, 21201","Match","Exact","100 PARK AVE, BALTIMORE, MD, 21201","-76.618061887391,39.290553667599","206420499","L"
"403","341 E 78th St, New York, NY, 10075","Match","Exact","341 E 78TH ST, NEW YORK, NY, 10075","-73.954106734408,40.772109376325","654554414","L"
"3003","416 N Howard Street, Baltimore, MD, 21201","Match","Exact","416 N HOWARD ST, BALTIMORE, MD, 21201","-76.619856748269,39.294158525608","206420449","L"
"404","213 Pinehurst Ave, New York, NY, 10033","Match","Exact","213 PINEHURST AVE, NEW YORK, NY, 10033","-73.93805446389,40.85430290126","611227030","R"
"405","3153 Broadway, New York, NY, 10027","Match","Exact","3153 BROADWAY, NEW YORK, NY, 10027","-73.959390100465,40.814287945551","656935248","L"
"406","350 W 124th St, New York, NY, 10027","Match","Exact","350 W 124TH ST, NEW YORK, NY, 10027","-73.953919315661,40.810373317156","59656077","L"
"407","1 State St 15th Floor, New York, NY, 10004","Match","Exact","1 STATE ST, NEW YORK, NY, 10004","-74.013825430915,40.702482510471","59662188","R"
"408","519 8th Ave, New York, NY, 10018","Match","Exact","519 8TH AVE, NEW YORK, NY, 10018","-73.992629376023,40.753454407664","59658579","L"
"409","369 Lexington Ave Suite 3150, New York, NY, 10017","Match","Exact","369 LEXINGTON AVE, NEW YORK, NY, 10017","-73.97658878803,40.750583113936","59662082","R"
"3024","6470 Dobbin Rd Suite B, Columbia, MD, 21045","Match","Non_Exact","6470 DOBBIN RD, COLUMBIA, MD, 21045","-76.820573569404,39.194270146638","158926369","R"
"3023","100 International Dr #2350, Baltimore, MD, 21202","Match","Exact","100 INTERNATIONAL DR, BALTIMORE, MD, 21202","-76.601984716926,39.282718745493","652081671","R"
"3022","5968 Avalon Drive, Elkridge, MD, 21075","Match","Exact","5968 AVALON DR, ELKRIDGE, MD, 21075","-76.772923151894,39.210670210596","158933591","R"
"3021","9631 Liberty Rd Suites F&G, Randallstown, MD, 21133","Match","Non_Exact","9631 LIBERTY RD, RANDALLSTOWN, MD, 21133","-76.816696852203,39.377746268085","191550642","L"
"3020","2603 Waterview Ave, Baltimore, MD, 21230","Match","Exact","2603 WATERVIEW AVE, BALTIMORE, MD, 21230","-76.640641259004,39.261129839391","206450087","L"
"3019","145 W Ostend St Suite 600, Baltimore, MD, 21230","Match","Exact","145 W OSTEND ST, BALTIMORE, MD, 21230","-76.617275557731,39.274629261266","206421008","L"
"410","11 E Broadway 6th Floor, New York, NY, 10038","Match","Exact","11 E BROADWAY, NEW YORK, NY, 10038","-73.997494939562,40.7133903685","656935989","R"
"3018","2300 York Rd Suite 208, Timonium, MD, 21093","Match","Exact","2300 YORK RD, TIMONIUM, MD, 21093","-76.629893275226,39.4485956505","657793942","L"
"411","105 W 26th St, New York, NY, 10001","Match","Exact","105 W 26TH ST, NEW YORK, NY, 10001","-73.991559304344,40.74492565829","59653389","R"
"3017","3000 Druid Park Drive, Baltimore, MD, 21215","Match","Exact","3000 DRUID PARK DR, BALTIMORE, MD, 21215","-76.662159007277,39.323303252952","206464835","R"
"412","75 Varick St, New York, NY, 10013","Match","Exact","75 VARICK ST, NEW YORK, NY, 10013","-74.006297876975,40.723184463585","59660091","L"
